Institute,Academic Program Name,Quota,Seat Type,Gender,Avg_Closing_Rank,Min_Closing_Rank,Max_Closing_Rank,Std_Dev_Closing_Rank,Closing_Rank_2024_R1.0,Closing_Rank_2024_R2.0,Closing_Rank_2024_R3.0,Closing_Rank_2024_R4.0,Avg_Opening_Rank
"Sardar Vallabhbhai National Institute of Technology, Surat","Engineering Physics (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,10758.75,9819.0,11388.0,769.5545789611027,9819.0,10440.0,11388.0,11388.0,8850.0
"Sardar Vallabhbhai National Institute of Technology, Surat","Engineering Physics (4 Years, Bachelor of Technology)",OS,OPEN,Female-only (including Supernumerary),30795.5,26715.0,34876.0,4711.755546856537,26715.0,26715.0,34876.0,34876.0,30795.5
"Sardar Vallabhbhai National Institute of Technology, Surat","Engineering Physics (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,21506.25,21474.0,21517.0,21.499999999999698,21474.0,21517.0,21517.0,21517.0,12447.0
"Sardar Vallabhbhai National Institute of Technology, Surat","Engineering Physics (4 Years, Bachelor of Technology)",OS,SC,Female-only (including Supernumerary),8729.0,8729.0,8729.0,0.0,8729.0,8729.0,8729.0,8729.0,8729.0
"Sardar Vallabhbhai National Institute of Technology, Surat","Engineering Physics (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,5923.75,5029.0,6222.0,596.5,5029.0,6222.0,6222.0,6222.0,4899.25
"Sardar Vallabhbhai National Institute of Technology, Surat","Engineering Physics (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,2838.75,2487.0,2956.0,234.50000000000003,2487.0,2956.0,2956.0,2956.0,2838.75
"Sardar Vallabhbhai National Institute of Technology, Surat","Industrial Chemistry (4 Years, Bachelor of Technology)",HS,EWS,Gender-Neutral,8084.75,7073.0,8422.0,674.5000000000001,7073.0,8422.0,8422.0,8422.0,8084.75
"Sardar Vallabhbhai National Institute of Technology, Surat","Industrial Chemistry (4 Years, Bachelor of Technology)",HS,OBC-NCL,Female-only (including Supernumerary),39994.5,30258.0,48444.0,9813.06848034803,30258.0,32832.0,48444.0,48444.0,39994.5
"Sardar Vallabhbhai National Institute of Technology, Surat","Industrial Chemistry (4 Years, Bachelor of Technology)",HS,OBC-NCL,Gender-Neutral,27295.0,18211.0,30775.0,6089.642354030325,18211.0,29419.0,30775.0,30775.0,24666.0
"Sardar Vallabhbhai National Institute of Technology, Surat","Industrial Chemistry (4 Years, Bachelor of Technology)",HS,OPEN,Female-only (including Supernumerary),44819.0,44819.0,44819.0,0.0,44819.0,44819.0,44819.0,44819.0,44819.0
"Sardar Vallabhbhai National Institute of Technology, Surat","Industrial Chemistry (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,47385.5,43746.0,48642.0,2427.1071257775175,43746.0,48512.0,48642.0,48642.0,40736.75
"Sardar Vallabhbhai National Institute of Technology, Surat","Industrial Chemistry (4 Years, Bachelor of Technology)",HS,SC,Female-only (including Supernumerary),9601.0,9601.0,9601.0,0.0,9601.0,9601.0,9601.0,9601.0,9601.0
"Sardar Vallabhbhai National Institute of Technology, Surat","Industrial Chemistry (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,11971.75,11962.0,11975.0,6.500000000000151,11962.0,11975.0,11975.0,11975.0,11971.75
"Sardar Vallabhbhai National Institute of Technology, Surat","Industrial Chemistry (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,4760.5,3285.0,5603.0,1101.6053437294743,3285.0,4551.0,5603.0,5603.0,4760.5
"Sardar Vallabhbhai National Institute of Technology, Surat","Industrial Chemistry (4 Years, Bachelor of Technology)",OS,EWS,Gender-Neutral,7326.25,6997.0,7436.0,219.49999999999991,6997.0,7436.0,7436.0,7436.0,7234.75
"Sardar Vallabhbhai National Institute of Technology, Surat","Industrial Chemistry (4 Years, Bachelor of Technology)",OS,OBC-NCL,Female-only (including Supernumerary),20549.0,19139.0,21019.0,940.0000000000003,19139.0,21019.0,21019.0,21019.0,20549.0
"Sardar Vallabhbhai National Institute of Technology, Surat","Industrial Chemistry (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,14346.0,12921.0,14821.0,950.0000000000001,12921.0,14821.0,14821.0,14821.0,13958.0
"Sardar Vallabhbhai National Institute of Technology, Surat","Industrial Chemistry (4 Years, Bachelor of Technology)",OS,OPEN,Female-only (including Supernumerary),50530.5,44634.0,52496.0,3930.999999999999,44634.0,52496.0,52496.0,52496.0,50530.5
"Sardar Vallabhbhai National Institute of Technology, Surat","Industrial Chemistry (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,44411.5,42157.0,45163.0,1503.0,42157.0,45163.0,45163.0,45163.0,41381.0
"Sardar Vallabhbhai National Institute of Technology, Surat","Industrial Chemistry (4 Years, Bachelor of Technology)",OS,OPEN (PwD),Gender-Neutral,3094.75,2351.0,3431.0,511.3279280461806,2351.0,3166.0,3431.0,3431.0,3094.75
"Sardar Vallabhbhai National Institute of Technology, Surat","Industrial Chemistry (4 Years, Bachelor of Technology)",OS,SC,Female-only (including Supernumerary),10585.25,9422.0,11198.0,838.242357555379,9422.0,10523.0,11198.0,11198.0,10585.25
"Sardar Vallabhbhai National Institute of Technology, Surat","Industrial Chemistry (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,6971.0,6971.0,6971.0,0.0,6971.0,6971.0,6971.0,6971.0,6971.0
"Sardar Vallabhbhai National Institute of Technology, Surat","Industrial Chemistry (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,3080.5,2620.0,3234.0,307.0,2620.0,3234.0,3234.0,3234.0,3080.5
"Sardar Vallabhbhai National Institute of Technology, Surat","Mathematics (5 Years, Integrated Master of Science)",HS,EWS,Gender-Neutral,13130.9,8524.0,19539.0,4044.8966049139553,8524.0,10287.0,10287.0,10287.0,11783.9
"Sardar Vallabhbhai National Institute of Technology, Surat","Mathematics (5 Years, Integrated Master of Science)",HS,OBC-NCL,Gender-Neutral,46366.2,28684.0,75762.0,14566.853597580135,28684.0,39831.0,49424.0,49424.0,25484.4
"Sardar Vallabhbhai National Institute of Technology, Surat","Mathematics (5 Years, Integrated Master of Science)",HS,OPEN,Gender-Neutral,64227.2,48575.0,93532.0,16255.378513655785,48575.0,55721.0,56869.0,56869.0,31109.8
"Sardar Vallabhbhai National Institute of Technology, Surat","Mathematics (5 Years, Integrated Master of Science)",HS,SC,Gender-Neutral,28951.1,13581.0,81344.0,21868.747997745297,13581.0,15732.0,15776.0,15776.0,18799.8
"Sardar Vallabhbhai National Institute of Technology, Surat","Mathematics (5 Years, Integrated Master of Science)",HS,ST,Gender-Neutral,6347.7,3992.0,13036.0,2995.2381856688608,3992.0,3992.0,3992.0,3992.0,5748.8
"Sardar Vallabhbhai National Institute of Technology, Surat","Mathematics (5 Years, Integrated Master of Science)",OS,EWS,Gender-Neutral,7965.7,6091.0,9265.0,900.9808297381003,6091.0,7648.0,7963.0,7963.0,7418.1
"Sardar Vallabhbhai National Institute of Technology, Surat","Mathematics (5 Years, Integrated Master of Science)",OS,OBC-NCL,Gender-Neutral,16603.5,13769.0,18260.0,1390.2438834807203,13769.0,16645.0,16851.0,16851.0,13714.7
"Sardar Vallabhbhai National Institute of Technology, Surat","Mathematics (5 Years, Integrated Master of Science)",OS,OBC-NCL (PwD),Gender-Neutral,1216.0,1216.0,1216.0,0.0,,,,,1216.0
"Sardar Vallabhbhai National Institute of Technology, Surat","Mathematics (5 Years, Integrated Master of Science)",OS,OPEN,Gender-Neutral,43199.8,35507.0,49081.0,4754.932545379704,35507.0,41723.0,41723.0,41723.0,25979.9
"Sardar Vallabhbhai National Institute of Technology, Surat","Mathematics (5 Years, Integrated Master of Science)",OS,OPEN (PwD),Gender-Neutral,1471.0,246.0,2910.0,1275.9202343581062,246.0,246.0,246.0,246.0,1471.0
"Sardar Vallabhbhai National Institute of Technology, Surat","Mathematics (5 Years, Integrated Master of Science)",OS,SC,Gender-Neutral,8625.7,7435.0,9429.0,735.0245725295327,8045.0,8841.0,8841.0,8841.0,6127.3
"Sardar Vallabhbhai National Institute of Technology, Surat","Mathematics (5 Years, Integrated Master of Science)",OS,ST,Gender-Neutral,3220.9,2278.0,3455.0,385.761425984737,2278.0,3389.0,3402.0,3402.0,2366.6
"Sardar Vallabhbhai National Institute of Technology, Surat","Mathematics and Computing (4 Years, Bachelor of Technology)",HS,EWS,Gender-Neutral,1326.0,1326.0,1326.0,0.0,1326.0,1326.0,1326.0,1326.0,1278.0
"Sardar Vallabhbhai National Institute of Technology, Surat","Mathematics and Computing (4 Years, Bachelor of Technology)",HS,OBC-NCL,Female-only (including Supernumerary),4115.0,4115.0,4115.0,0.0,4115.0,4115.0,4115.0,4115.0,4115.0
"Sardar Vallabhbhai National Institute of Technology, Surat","Mathematics and Computing (4 Years, Bachelor of Technology)",HS,OBC-NCL,Gender-Neutral,4123.0,3430.0,4354.0,462.0,3430.0,4354.0,4354.0,4354.0,2596.0
"Sardar Vallabhbhai National Institute of Technology, Surat","Mathematics and Computing (4 Years, Bachelor of Technology)",HS,OPEN,Female-only (including Supernumerary),14543.5,12565.0,15203.0,1319.0000000000002,12565.0,15203.0,15203.0,15203.0,14543.5
"Sardar Vallabhbhai National Institute of Technology, Surat","Mathematics and Computing (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,8374.75,7495.0,8668.0,586.5,7495.0,8668.0,8668.0,8668.0,5673.0
"Sardar Vallabhbhai National Institute of Technology, Surat","Mathematics and Computing (4 Years, Bachelor of Technology)",HS,SC,Female-only (including Supernumerary),2867.0,2867.0,2867.0,0.0,2867.0,2867.0,2867.0,2867.0,2867.0
"Sardar Vallabhbhai National Institute of Technology, Surat","Mathematics and Computing (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,1416.0,1416.0,1416.0,0.0,1416.0,1416.0,1416.0,1416.0,1416.0
"Sardar Vallabhbhai National Institute of Technology, Surat","Mathematics and Computing (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,769.0,769.0,769.0,0.0,769.0,769.0,769.0,769.0,769.0
"Sardar Vallabhbhai National Institute of Technology, Surat","Mathematics and Computing (4 Years, Bachelor of Technology)",OS,EWS,Gender-Neutral,1419.0,1419.0,1419.0,0.0,1419.0,1419.0,1419.0,1419.0,1419.0
"Sardar Vallabhbhai National Institute of Technology, Surat","Mathematics and Computing (4 Years, Bachelor of Technology)",OS,OBC-NCL,Female-only (including Supernumerary),7940.0,7325.0,8145.0,409.9999999999999,7325.0,8145.0,8145.0,8145.0,7940.0
"Sardar Vallabhbhai National Institute of Technology, Surat","Mathematics and Computing (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,3921.75,3651.0,4012.0,180.50000000000003,3651.0,4012.0,4012.0,4012.0,3519.25
"Sardar Vallabhbhai National Institute of Technology, Surat","Mathematics and Computing (4 Years, Bachelor of Technology)",OS,OBC-NCL (PwD),Gender-Neutral,304.5,300.0,306.0,3.0,300.0,306.0,306.0,306.0,304.5
"Sardar Vallabhbhai National Institute of Technology, Surat","Mathematics and Computing (4 Years, Bachelor of Technology)",OS,OPEN,Female-only (including Supernumerary),14955.5,14672.0,15050.0,189.0,14672.0,15050.0,15050.0,15050.0,14955.5
"Sardar Vallabhbhai National Institute of Technology, Surat","Mathematics and Computing (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,8873.75,8750.0,8915.0,82.5,8750.0,8915.0,8915.0,8915.0,7673.75
"Sardar Vallabhbhai National Institute of Technology, Surat","Mathematics and Computing (4 Years, Bachelor of Technology)",OS,SC,Female-only (including Supernumerary),4181.0,4181.0,4181.0,0.0,4181.0,4181.0,4181.0,4181.0,4181.0
"Sardar Vallabhbhai National Institute of Technology, Surat","Mathematics and Computing (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,2471.0,2471.0,2471.0,0.0,2471.0,2471.0,2471.0,2471.0,2471.0
"Sardar Vallabhbhai National Institute of Technology, Surat","Mathematics and Computing (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,904.0,904.0,904.0,0.0,904.0,904.0,904.0,904.0,904.0
"Sardar Vallabhbhai National Institute of Technology, Surat","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,EWS,Female-only (including Supernumerary),13579.2,8749.0,18521.0,4352.22787904208,8749.0,8857.0,8857.0,8857.0,10717.0
"Sardar Vallabhbhai National Institute of Technology, Surat","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,EWS,Gender-Neutral,6020.2,4761.0,7009.0,856.5740287136118,4761.0,5248.0,5248.0,5248.0,5248.1
"Sardar Vallabhbhai National Institute of Technology, Surat","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Female-only (including Supernumerary),36144.8,26478.0,41469.0,5132.197142658406,26478.0,32457.0,33138.0,33138.0,20207.2
"Sardar Vallabhbhai National Institute of Technology, Surat","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Gender-Neutral,24036.4,14956.0,39236.0,8295.189465386951,14956.0,18859.0,19928.0,19928.0,10307.8
"Sardar Vallabhbhai National Institute of Technology, Surat","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Female-only (including Supernumerary),49579.1,43632.0,63229.0,8141.475329720311,43741.0,44522.0,44522.0,44522.0,32493.7
"Sardar Vallabhbhai National Institute of Technology, Surat","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,32557.3,27355.0,38453.0,4775.833145466173,27355.0,27930.0,28067.0,28067.0,15778.0
"Sardar Vallabhbhai National Institute of Technology, Surat","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,SC,Female-only (including Supernumerary),13048.5,11316.0,15267.0,1666.5658802859648,11316.0,12004.0,12004.0,12004.0,8699.1
"Sardar Vallabhbhai National Institute of Technology, Surat","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,10646.8,8098.0,11958.0,1428.9016605615502,10733.0,11784.0,11958.0,11958.0,4692.8
"Sardar Vallabhbhai National Institute of Technology, Surat","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,ST,Female-only (including Supernumerary),6114.2,3245.0,10345.0,3025.1198984503076,3245.0,3245.0,3245.0,3245.0,4019.6
"Sardar Vallabhbhai National Institute of Technology, Surat","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,3583.0,2714.0,5121.0,1025.530323512886,2715.0,2898.0,2898.0,2898.0,1538.6
"Sardar Vallabhbhai National Institute of Technology, Surat","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,EWS,Female-only (including Supernumerary),6510.6,6030.0,6735.0,231.80509053944442,6030.0,6474.0,6474.0,6474.0,6336.5
"Sardar Vallabhbhai National Institute of Technology, Surat","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,EWS,Gender-Neutral,4593.8,4246.0,4950.0,302.4205313429924,4377.0,4443.0,4443.0,4443.0,4189.0
"Sardar Vallabhbhai National Institute of Technology, Surat","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,EWS (PwD),Female-only (including Supernumerary),394.0,340.0,412.0,36.0,340.0,412.0,412.0,412.0,394.0
"Sardar Vallabhbhai National Institute of Technology, Surat","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Female-only (including Supernumerary),16605.8,15387.0,17787.0,881.9814560912772,15856.0,17423.0,17787.0,17787.0,14914.8
"Sardar Vallabhbhai National Institute of Technology, Surat","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,9807.2,8854.0,10375.0,506.92817812563703,8854.0,10021.0,10032.0,10032.0,7728.2
"Sardar Vallabhbhai National Institute of Technology, Surat","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL (PwD),Gender-Neutral,975.0,680.0,1192.0,241.5201854918135,680.0,1192.0,1192.0,1192.0,975.0
"Sardar Vallabhbhai National Institute of Technology, Surat","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Female-only (including Supernumerary),38141.9,35783.0,39519.0,1372.0406092143676,35783.0,38273.0,38273.0,38273.0,29254.6
"Sardar Vallabhbhai National Institute of Technology, Surat","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,26829.1,24399.0,29094.0,2004.9664696559003,24399.0,24733.0,25237.0,25237.0,17880.2
"Sardar Vallabhbhai National Institute of Technology, Surat","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,OPEN (PwD),Female-only (including Supernumerary),2681.75,2297.0,2810.0,256.5,2297.0,2810.0,2810.0,2810.0,2681.75
"Sardar Vallabhbhai National Institute of Technology, Surat","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,OPEN (PwD),Gender-Neutral,2072.5714285714284,1192.0,3046.0,780.9419221134731,1401.0,2559.0,2559.0,2559.0,1714.4285714285713
"Sardar Vallabhbhai National Institute of Technology, Surat","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,SC,Female-only (including Supernumerary),8072.6,7260.0,9071.0,672.090470100566,7574.0,8730.0,9071.0,9071.0,6491.0
"Sardar Vallabhbhai National Institute of Technology, Surat","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,5638.6,5075.0,5913.0,348.6374111371935,5298.0,5767.0,5767.0,5767.0,4061.2
"Sardar Vallabhbhai National Institute of Technology, Surat","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,ST,Female-only (including Supernumerary),3233.1,2730.0,3683.0,329.96681651341845,2730.0,3683.0,3683.0,3683.0,3097.1
"Sardar Vallabhbhai National Institute of Technology, Surat","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,2223.0,1964.0,2505.0,244.5090318713537,1964.0,2086.0,2096.0,2096.0,1386.2
"Sardar Vallabhbhai National Institute of Technology, Surat","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,ST (PwD),Gender-Neutral,89.0,89.0,89.0,,89.0,0.0,0.0,0.0,89.0
"Sardar Vallabhbhai National Institute of Technology, Surat","Physics (5 Years, Integrated Master of Science)",HS,EWS,Gender-Neutral,13651.6,9303.0,19321.0,3513.137635283373,9303.0,11195.0,11703.0,11703.0,11976.6
"Sardar Vallabhbhai National Institute of Technology, Surat","Physics (5 Years, Integrated Master of Science)",HS,OBC-NCL,Gender-Neutral,46429.5,27815.0,75915.0,15875.290543273008,27815.0,34900.0,49836.0,49836.0,29857.4
"Sardar Vallabhbhai National Institute of Technology, Surat","Physics (5 Years, Integrated Master of Science)",HS,OPEN,Gender-Neutral,66767.2,50273.0,98879.0,18646.19314617449,50273.0,50529.0,53489.0,53489.0,29275.6
"Sardar Vallabhbhai National Institute of Technology, Surat","Physics (5 Years, Integrated Master of Science)",HS,SC,Gender-Neutral,30998.2,13420.0,97636.0,25063.002532728508,13420.0,15914.0,18017.0,18017.0,15352.6
"Sardar Vallabhbhai National Institute of Technology, Surat","Physics (5 Years, Integrated Master of Science)",HS,ST,Gender-Neutral,6944.4,4283.0,12377.0,2623.4635376412866,4283.0,5603.0,7115.0,7115.0,5023.6
"Sardar Vallabhbhai National Institute of Technology, Surat","Physics (5 Years, Integrated Master of Science)",OS,EWS,Gender-Neutral,8076.4,6729.0,9227.0,854.0437407481604,6729.0,7894.0,8014.0,8014.0,7551.2
"Sardar Vallabhbhai National Institute of Technology, Surat","Physics (5 Years, Integrated Master of Science)",OS,EWS (PwD),Gender-Neutral,283.0,283.0,283.0,0.0,283.0,283.0,283.0,283.0,283.0
"Sardar Vallabhbhai National Institute of Technology, Surat","Physics (5 Years, Integrated Master of Science)",OS,OBC-NCL,Gender-Neutral,16695.5,14729.0,18172.0,1187.8979800938762,14729.0,16604.0,17037.0,17037.0,13933.4
"Sardar Vallabhbhai National Institute of Technology, Surat","Physics (5 Years, Integrated Master of Science)",OS,OBC-NCL (PwD),Gender-Neutral,1485.5,1364.0,1607.0,171.82694782833104,1364.0,1607.0,0.0,0.0,1485.5
"Sardar Vallabhbhai National Institute of Technology, Surat","Physics (5 Years, Integrated Master of Science)",OS,OPEN,Gender-Neutral,43481.3,36702.0,52556.0,6451.576483482329,36702.0,38079.0,38341.0,38341.0,27283.1
"Sardar Vallabhbhai National Institute of Technology, Surat","Physics (5 Years, Integrated Master of Science)",OS,SC,Gender-Neutral,8516.9,7033.0,9204.0,905.2263621142868,8008.0,9106.0,9139.0,9139.0,7021.2
"Sardar Vallabhbhai National Institute of Technology, Surat","Physics (5 Years, Integrated Master of Science)",OS,ST,Gender-Neutral,3350.5,2807.0,3646.0,284.1358243282017,2807.0,3230.0,3230.0,3230.0,3119.3
"School of Engineering, Tezpur University, Napaam, Tezpur","Bachelor of Design (4 Years, Bachelor of Design)",AI,OBC-NCL,Gender-Neutral,26258.0,21394.0,28839.0,4214.981969119203,21394.0,28541.0,28839.0,0.0,26258.0
"School of Engineering, Tezpur University, Napaam, Tezpur","Bachelor of Design (4 Years, Bachelor of Design)",AI,OPEN,Gender-Neutral,76820.66666666667,66115.0,88329.0,11128.731029786519,66115.0,76018.0,88329.0,0.0,71608.0
"School of Engineering, Tezpur University, Napaam, Tezpur","Bachelor of Design (4 Years, Bachelor of Design)",AI,SC,Gender-Neutral,12313.666666666666,11787.0,12577.0,456.1067126598045,11787.0,12577.0,12577.0,0.0,12313.666666666666
"School of Engineering, Tezpur University, Napaam, Tezpur","Civil Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,13018.888888888889,10517.0,15399.0,1677.276024126951,13240.0,14498.0,15399.0,0.0,12681.111111111111
"School of Engineering, Tezpur University, Napaam, Tezpur","Civil Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,25910.11111111111,20997.0,31444.0,3574.427032562157,25591.0,29236.0,31444.0,0.0,23956.11111111111
"School of Engineering, Tezpur University, Napaam, Tezpur","Civil Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,76107.88888888889,63147.0,87553.0,8776.554156450646,74162.0,81965.0,87553.0,0.0,61053.555555555555
"School of Engineering, Tezpur University, Napaam, Tezpur","Civil Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,1712.6666666666667,1676.0,1786.0,63.5085296108588,1786.0,0.0,0.0,0.0,1712.6666666666667
"School of Engineering, Tezpur University, Napaam, Tezpur","Civil Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,11433.666666666666,9957.0,13044.0,1121.9212316379433,11985.0,13044.0,13044.0,0.0,10442.555555555555
"School of Engineering, Tezpur University, Napaam, Tezpur","Civil Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,3957.3333333333335,3202.0,5299.0,794.2239923346564,3878.0,5299.0,5299.0,0.0,3538.1111111111113
"School of Engineering, Tezpur University, Napaam, Tezpur","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,8725.444444444445,7986.0,9977.0,647.358886382026,8439.0,9358.0,9977.0,0.0,8506.444444444445
"School of Engineering, Tezpur University, Napaam, Tezpur","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,17758.777777777777,15371.0,19317.0,1483.1197505408811,17761.0,18682.0,19317.0,0.0,15586.0
"School of Engineering, Tezpur University, Napaam, Tezpur","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,50814.555555555555,45599.0,54093.0,3156.2010436247215,50961.0,53405.0,54093.0,0.0,39065.77777777778
"School of Engineering, Tezpur University, Napaam, Tezpur","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,9130.444444444445,7942.0,10642.0,1028.5635749810403,8438.0,8680.0,8680.0,0.0,7787.111111111111
"School of Engineering, Tezpur University, Napaam, Tezpur","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,SC (PwD),Gender-Neutral,215.0,215.0,215.0,0.0,,,,,215.0
"School of Engineering, Tezpur University, Napaam, Tezpur","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,2805.0,2339.0,3737.0,699.0,3737.0,3737.0,3737.0,0.0,2805.0
"School of Engineering, Tezpur University, Napaam, Tezpur","Electrical Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,11023.0,8952.0,13168.0,1372.3613773347017,11282.0,12191.0,13168.0,0.0,10940.666666666666
"School of Engineering, Tezpur University, Napaam, Tezpur","Electrical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,22231.444444444445,18817.0,24176.0,2130.8571697271914,21431.0,23678.0,24113.0,0.0,21382.0
"School of Engineering, Tezpur University, Napaam, Tezpur","Electrical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),Gender-Neutral,1773.0,1773.0,1773.0,,1773.0,0.0,0.0,0.0,1773.0
"School of Engineering, Tezpur University, Napaam, Tezpur","Electrical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,64422.666666666664,54245.0,72639.0,6569.198143609309,61425.0,67470.0,72639.0,0.0,54956.333333333336
"School of Engineering, Tezpur University, Napaam, Tezpur","Electrical Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,10681.555555555555,8948.0,12508.0,1180.884955352458,10409.0,10867.0,10867.0,0.0,10368.777777777777
"School of Engineering, Tezpur University, Napaam, Tezpur","Electrical Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,3576.6666666666665,2622.0,3977.0,536.9632203419524,2622.0,3818.0,3818.0,0.0,3576.6666666666665
"School of Engineering, Tezpur University, Napaam, Tezpur","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,10465.666666666666,8908.0,11913.0,1051.7790880218147,9734.0,10903.0,11913.0,0.0,10294.888888888889
"School of Engineering, Tezpur University, Napaam, Tezpur","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,20900.555555555555,17770.0,22982.0,2087.0952368729554,20318.0,22655.0,22839.0,0.0,18871.777777777777
"School of Engineering, Tezpur University, Napaam, Tezpur","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,60957.0,52777.0,66826.0,5819.463141046604,57008.0,65895.0,66826.0,0.0,50810.0
"School of Engineering, Tezpur University, Napaam, Tezpur","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,10075.444444444445,8408.0,11958.0,1228.421762986059,9398.0,9926.0,9926.0,0.0,9100.111111111111
"School of Engineering, Tezpur University, Napaam, Tezpur","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,3784.222222222222,3168.0,4773.0,599.0009970312608,3824.0,4773.0,4773.0,0.0,3273.1111111111113
"School of Engineering, Tezpur University, Napaam, Tezpur","Food Engineering and Technology (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,14258.444444444445,11971.0,16415.0,1534.4962618976226,14261.0,14826.0,16415.0,0.0,14106.0
"School of Engineering, Tezpur University, Napaam, Tezpur","Food Engineering and Technology (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,28511.0,23335.0,34201.0,3761.6763882609575,29180.0,31318.0,34201.0,0.0,26966.666666666668
"School of Engineering, Tezpur University, Napaam, Tezpur","Food Engineering and Technology (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,83957.33333333333,70634.0,94626.0,9229.603201113252,81047.0,88642.0,93696.0,0.0,69093.66666666667
"School of Engineering, Tezpur University, Napaam, Tezpur","Food Engineering and Technology (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,13189.111111111111,11047.0,15334.0,1516.936670105615,12813.0,13416.0,15334.0,0.0,12086.444444444445
